,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,creativecost,influencecost,threatcost,myscore,position
298,0,0,38,100.0,100.0,0,169359,0,0,0,0,48.4,0,169,2,2.0,1.0,1,Matt,1.5,3,0,8.5,299,False,32.6,0,0,0,0,180,,45,0,0,0,169359.jpg,1.5,0,0,Targett,0.9,False,33.0,a,13,20,4.0,3,5700,4321,4467,2357,0.3,0.7,Targett,0,1.0755555555555556,0.7244444444444444,0.08888888888888889,130.5,Def
299,0,0,0,50.0,50.0,0,84395,0,0,0,0,0.0,0,0,2,0.3,-0.3,0,Florin,0.0,0,0,0.0,300,False,0.0,0,0,0,0,0,Knee injury - 50% chance of playing,40,0,0,0,84395.jpg,0.0,0,0,Gardos,0.1,False,5.0,d,13,20,0.0,0,213,103,650,313,0.0,0.0,Gardos,0,0.0,0.0,0.0,0.0,Def
300,0,0,25,75.0,75.0,0,58822,0,0,0,0,26.9,0,320,2,1.5,0.8,1,Cédric,1.5,3,0,7.5,301,False,31.8,0,0,0,0,168,,50,0,0,0,58822.jpg,1.5,0,0,Soares,1.1,False,2.0,a,13,20,16.0,3,3503,1692,5250,2856,0.3,0.6,Cédric,0,0.5379999999999999,0.636,0.32,115.04999999999998,Def
301,0,0,0,,,0,56192,-1,1,-1,1,0.0,0,203,2,0.5,-0.5,0,Cuco,0.0,0,0,0.0,302,False,0.0,0,0,0,0,0,,44,0,0,0,56192.jpg,0.0,0,0,Martina,0.1,False,15.0,a,13,20,0.0,0,154,125,1356,569,0.0,0.0,Martina,0,0.0,0.0,0.0,0.0,Def
302,0,0,29,,,0,97032,0,0,0,0,1.7,0,452,2,1.5,0.5,1,Virgil,1.0,3,0,7.2,303,False,37.6,0,0,0,0,180,,55,0,0,0,97032.jpg,1.0,0,0,van Dijk,11.7,False,17.0,a,13,20,32.0,2,5152,2668,60260,29151,0.2,0.4,van Dijk,1,0.030909090909090907,0.6836363636363637,0.5818181818181818,73.3,Def
303,0,3,44,,,0,83283,1,-1,1,-1,79.3,0,379,3,6.5,5.5,2,Nathan,6.0,3,1,20.6,304,False,54.0,0,0,0,0,180,,61,0,0,0,83283.jpg,6.0,0,0,Redmond,11.8,False,22.0,a,13,20,73.0,12,167517,89723,26822,14663,1.0,2.0,Redmond,0,1.3,0.8852459016393442,1.1967213114754098,1249.8000000000002,Mid
304,0,0,31,,,0,17339,0,0,0,0,40.2,0,535,3,2.5,1.5,2,Steven,2.0,3,0,9.0,305,False,18.8,0,0,0,0,156,,55,0,0,0,17339.jpg,2.0,0,0,Davis,1.2,False,8.0,a,13,20,31.0,4,1120,709,8324,3398,0.4,0.7,Davis,0,0.730909090909091,0.34181818181818185,0.5636363636363636,184.0,Mid
305,0,0,8,,,0,101178,-1,1,-1,1,14.3,0,266,3,1.0,0.0,0,James,0.5,1,0,2.2,306,False,5.0,0,0,0,0,54,,54,0,0,0,101178.jpg,1.0,0,0,Ward-Prowse,0.3,False,16.0,a,13,20,3.0,1,287,124,2846,1403,0.1,0.2,Ward-Prowse,0,0.26481481481481484,0.09259259259259259,0.05555555555555555,12.15,Mid
306,0,0,0,,,0,153366,0,0,0,0,0.0,0,1,3,0.5,-0.5,0,Harrison,0.0,0,0,0.0,307,False,0.0,0,0,0,0,0,,45,0,0,0,153366.jpg,0.0,0,0,Reed,0.1,False,18.0,a,13,20,0.0,0,139,71,402,171,0.0,0.0,Reed,0,0.0,0.0,0.0,0.0,Mid
307,0,0,23,,,0,62399,-1,1,-1,1,135.3,0,564,3,2.5,1.5,2,Dusan,2.0,3,0,24.6,308,False,35.6,0,0,0,0,180,,74,0,0,0,62399.jpg,2.0,0,0,Tadic,4.5,False,11.0,a,13,20,75.0,4,9625,6870,48964,17308,0.3,0.5,Tadic,0,1.8283783783783785,0.4810810810810811,1.0135135135135136,495.8,Mid
308,0,0,6,,,0,85654,-1,1,-1,1,9.8,0,183,3,1.5,0.5,2,Jordy,1.0,2,0,0.3,309,False,0.0,0,0,0,0,79,,49,0,0,0,85654.jpg,2.0,0,0,Clasie,0.1,False,4.0,a,13,20,1.0,2,461,400,898,296,0.2,0.4,Clasie,0,0.2,0.0,0.02040816326530612,12.8,Mid
309,0,0,21,100.0,,0,78056,0,0,0,0,5.4,0,239,3,2.0,1.0,1,Oriol,1.5,1,0,3.5,310,False,21.6,0,0,0,0,101,,45,0,0,0,78056.jpg,1.5,0,0,Romeu Vidal,0.2,False,14.0,a,13,20,8.0,3,705,143,1834,1213,0.3,0.7,Oriol Romeu,0,0.12000000000000001,0.48000000000000004,0.17777777777777778,55.5,Mid
310,0,0,3,,,0,44683,-1,1,-1,1,0.3,0,56,3,1.0,0.0,1,Jay,0.5,0,0,0.2,311,False,0.0,0,0,0,0,7,,64,0,0,0,44683.jpg,1.0,0,0,Rodriguez,0.4,False,9.0,a,13,20,2.0,1,253,144,4904,1530,0.1,0.2,Rodriguez,0,0.0046875,0.0,0.03125,2.15,Mid
311,0,0,37,,,0,132015,0,0,0,0,51.2,0,0,3,2.0,1.0,2,Pierre-Emile,1.5,2,0,8.8,312,False,28.0,0,0,0,0,126,,45,0,0,0,132015.jpg,1.5,0,0,Højbjerg,3.0,False,23.0,a,13,20,9.0,3,9331,7451,13975,6146,0.3,0.7,Højbjerg,0,1.1377777777777778,0.6222222222222222,0.2,135.3,Mid
312,0,0,10,,,0,20452,-1,1,-1,1,30.8,0,435,4,2.5,1.5,2,Shane,2.0,3,0,9.0,313,False,10.2,0,0,0,0,165,,64,0,0,0,20452.jpg,2.0,0,0,Long,11.0,False,7.0,a,13,20,51.0,4,20821,14254,130874,58730,0.3,0.6,Long,0,0.48125,0.159375,0.796875,188.0,Fwd
313,0,0,7,,,0,78356,-1,1,-2,2,2.3,0,32,4,1.5,0.5,1,Charlie,1.0,0,0,1.4,314,False,2.2,0,0,0,0,32,,63,0,0,0,78356.jpg,1.0,0,0,Austin,1.1,False,10.0,a,13,20,11.0,2,1592,797,26009,10754,0.2,0.3,Austin,0,0.0365079365079365,0.03492063492063492,0.1746031746031746,17.5,Fwd
314,0,0,21,,,0,1822,0,0,0,0,0.0,0,24,1,0.0,-0.5,0,Shay,0.5,5,0,2.7,315,False,27.0,0,0,0,0,180,,45,0,0,0,1822.jpg,0.5,0,3,Given,0.5,False,24.0,a,14,110,0.0,1,1671,794,1298,724,0.1,0.2,Given,1,0.0,0.6,0.0,14.5,Keep
315,0,0,0,0.0,0.0,0,105666,0,0,-1,1,0.0,0,341,1,0.0,0.0,0,Jack,0.0,0,0,0.0,316,False,0.0,0,0,0,0,0,Ankle injury - Expected back 10 Sep,49,0,0,0,105666.jpg,0.0,0,0,Butland,3.5,False,1.0,i,14,110,0.0,0,1113,522,53287,16067,0.0,0.0,Butland,0,0.0,0.0,0.0,0.0,Keep
316,0,0,0,,,0,112316,0,0,0,0,0.0,0,31,1,-0.5,-1.0,0,Jakob,0.0,0,0,0.0,317,False,0.0,0,0,0,0,0,,45,0,0,0,112316.jpg,0.0,0,0,Haugaard,0.2,False,29.0,a,14,110,0.0,0,47,19,827,297,0.0,0.0,Haugaard,0,0.0,0.0,0.0,0.0,Keep
317,1,0,20,,,0,37869,0,0,0,0,0.6,0,176,2,1.0,0.5,2,Ryan,1.5,5,0,2.8,318,False,23.0,0,0,0,0,180,,50,0,0,0,37869.jpg,1.5,0,0,Shawcross,2.1,False,17.0,a,14,110,4.0,3,2141,882,7789,4017,0.3,0.6,Shawcross,2,0.012,0.46,0.08,44.400000000000006,Def
318,0,0,0,,,0,32318,0,0,0,0,0.0,0,14,2,0.0,-0.5,0,Marc,0.0,0,0,0.0,319,False,0.0,0,0,0,0,0,,40,0,0,0,32318.jpg,0.0,0,0,Wilson,1.8,False,,a,2,91,0.0,0,4480,2200,6668,3175,0.0,0.0,Marc Wilson,0,0.0,0.0,0.0,0.0,Def
319,0,0,0,,,0,50089,-1,1,-1,1,0.0,0,293,2,-0.5,-1.0,0,Geoff,0.0,0,0,0.0,320,False,0.0,0,0,0,0,0,,44,0,0,0,50089.jpg,0.0,0,0,Cameron,0.3,False,20.0,a,14,110,0.0,0,129,53,2584,1129,0.0,0.0,Cameron,0,0.0,0.0,0.0,0.0,Def
320,0,0,27,,,0,39487,0,0,0,0,37.0,0,388,2,0.5,0.0,0,Erik,1.0,5,0,6.9,321,False,27.4,0,0,0,0,180,,45,0,0,0,39487.jpg,1.0,0,0,Pieters,4.8,False,3.0,a,14,110,4.0,2,3776,1180,22984,13255,0.2,0.4,Pieters,0,0.8222222222222222,0.6088888888888888,0.08888888888888889,70.4,Def
321,0,0,0,,,0,61595,0,0,0,0,0.0,0,111,2,-0.5,-1.0,0,Marc,0.0,0,0,0.0,322,False,0.0,0,0,0,0,0,,45,0,0,0,61595.jpg,0.0,0,0,Muniesa,0.2,False,5.0,a,14,110,0.0,0,114,49,1100,473,0.0,0.0,Muniesa,0,0.0,0.0,0.0,0.0,Def
322,0,0,22,,,0,17997,0,0,0,0,31.6,0,107,2,0.0,-0.5,0,Phil,0.5,5,0,8.3,323,False,24.2,0,0,0,0,180,,45,0,0,0,17997.jpg,0.5,0,0,Bardsley,0.2,False,2.0,a,14,110,27.0,1,440,241,638,382,0.1,0.2,Bardsley,1,0.7022222222222223,0.5377777777777778,0.6,42.400000000000006,Def
323,0,0,23,,,0,69960,0,0,0,0,3.4,0,330,2,0.0,-0.5,0,Philipp,0.5,5,0,5.0,324,False,36.4,0,0,0,0,180,,45,0,0,0,69960.jpg,0.5,0,0,Wollscheid,1.3,False,26.0,a,14,110,10.0,1,609,247,6482,3607,0.1,0.2,Wollscheid,1,0.07555555555555556,0.8088888888888889,0.2222222222222222,25.9,Def
324,0,0,0,0.0,0.0,0,9047,-1,1,-1,1,0.0,0,324,2,0.0,0.0,0,Glen,0.0,0,0,0.0,325,False,0.0,0,0,0,0,0,Thigh injury - Expected back 10 Sep,49,0,0,0,9047.jpg,0.0,0,0,Johnson,0.2,False,8.0,i,14,110,0.0,0,37,13,3570,1444,0.0,0.0,Johnson,0,0.0,0.0,0.0,0.0,Def
325,0,0,0,,,0,155706,0,0,0,0,0.0,0,12,2,-0.5,-1.0,0,Dionatan do Nascimento,0.0,0,0,0.0,326,False,0.0,0,0,0,0,0,,40,0,0,0,155706.jpg,0.0,0,0,Teixeira,1.3,False,23.0,a,14,110,0.0,0,1729,874,4827,2252,0.0,0.0,Teixeira,0,0.0,0.0,0.0,0.0,Def
326,0,0,0,0.0,0.0,0,20481,0,0,0,0,0.0,0,18,3,0.0,0.0,0,Stephen,0.0,0,0,0.0,327,False,0.0,0,0,0,0,0,Broken Leg - Expected back 04 Feb,45,0,0,0,20481.jpg,0.0,0,0,Ireland,0.0,False,7.0,i,14,110,0.0,0,34,18,132,50,0.0,0.0,Ireland,0,0.0,0.0,0.0,0.0,Mid
327,0,0,0,,,0,20208,-1,1,-1,1,0.0,0,109,3,-0.5,-1.0,0,Charlie,0.0,0,0,0.0,328,False,0.0,0,0,0,0,0,,49,0,0,0,20208.jpg,0.0,0,0,Adam,0.1,False,16.0,a,14,110,0.0,0,228,124,1127,454,0.0,0.0,Adam,0,0.0,0.0,0.0,0.0,Mid
328,0,1,35,,,0,12150,0,0,0,0,17.9,0,432,3,2.0,1.5,2,Glenn,2.5,5,0,5.9,329,False,40.8,0,0,0,0,180,,45,0,0,0,12150.jpg,2.5,0,0,Whelan,1.0,False,6.0,a,14,110,0.0,5,2854,1258,4141,2076,0.6,1.1,Whelan,0,0.39777777777777773,0.9066666666666666,0.0,151.75,Mid
329,0,0,7,,,0,12813,-1,1,-1,1,0.3,0,312,3,0.5,0.0,1,Jonathan,1.0,2,0,0.8,330,False,4.4,0,0,0,0,41,,59,0,0,0,12813.jpg,1.0,0,0,Walters,0.2,False,19.0,a,14,110,4.0,2,192,93,1757,772,0.2,0.3,Walters,0,0.005084745762711864,0.07457627118644068,0.06779661016949153,10.700000000000001,Mid
330,0,0,9,75.0,75.0,0,41464,0,0,0,0,24.9,0,528,3,0.8,0.4,2,Marko,1.5,4,0,7.8,331,False,3.4,0,0,0,0,177,,75,0,0,0,41464.jpg,1.5,0,0,Arnautovic,1.8,False,10.0,a,14,110,50.0,3,3825,1908,14487,6708,0.2,0.4,Arnautovic,1,0.33199999999999996,0.04533333333333333,0.6666666666666666,120.44999999999999,Mid
331,0,0,0,0.0,0.0,0,19568,0,0,0,0,0.0,0,270,3,0.0,0.0,0,Ibrahim,0.0,0,0,0.0,332,False,0.0,0,0,0,0,0,Knee injury - Expected back 14 Jan,55,0,0,0,19568.jpg,0.0,0,0,Afellay,0.0,False,14.0,i,14,110,0.0,0,26,13,188,78,0.0,0.0,Afellay,0,0.0,0.0,0.0,0.0,Mid
332,0,2,22,50.0,75.0,0,68312,0,0,0,0,18.7,0,302,3,2.0,2.6,0,Xherdan,4.5,1,1,8.1,333,False,36.2,0,0,0,0,90,Calf injury - 50% chance of playing,65,0,0,0,68312.jpg,9.0,0,0,Shaqiri,8.6,False,22.0,d,14,110,26.0,9,58756,6667,89292,64981,0.7,1.4,Shaqiri,0,0.2876923076923077,0.556923076923077,0.4,373.05,Mid
333,0,1,23,,,0,102738,0,0,0,0,19.4,0,194,3,2.0,1.5,2,Giannelli,2.5,3,0,4.2,334,False,15.2,0,0,0,0,161,,50,0,0,0,102738.jpg,2.5,0,0,Imbula,0.4,False,21.0,a,14,110,8.0,5,2408,1148,2297,1282,0.5,1.0,Imbula,0,0.38799999999999996,0.304,0.16,111.49999999999999,Mid
334,0,0,33,,,0,40276,0,0,0,0,16.8,0,360,3,3.5,3.0,6,Bojan,4.0,5,1,8.5,335,False,38.0,0,0,0,0,167,,60,0,0,0,40276.jpg,4.0,0,0,Krkic,2.7,False,27.0,a,14,110,31.0,8,22468,20535,13764,5339,0.7,1.3,Bojan,1,0.28,0.6333333333333333,0.5166666666666667,351.2,Mid
335,0,0,0,,,0,3773,-1,1,-1,1,0.0,0,47,4,-0.5,-1.0,0,Peter,0.0,0,0,0.0,336,False,0.0,0,0,0,0,0,,49,0,0,0,3773.jpg,0.0,0,0,Crouch,0.7,False,25.0,a,14,110,0.0,0,2150,1105,8810,4151,0.0,0.0,Crouch,0,0.0,0.0,0.0,0.0,Fwd
336,0,0,7,,,0,61858,0,0,0,0,7.0,0,245,4,1.5,1.0,2,Mame Biram,2.0,5,0,3.7,337,False,4.4,0,0,0,0,158,,60,0,0,0,61858.jpg,2.0,0,0,Diouf,0.6,False,18.0,a,14,110,26.0,4,2847,1318,7116,3439,0.3,0.7,Diouf,0,0.11666666666666667,0.07333333333333333,0.43333333333333335,78.8,Fwd
337,0,0,0,,,0,61316,0,0,-1,1,0.0,0,246,4,-0.5,-1.0,0,Jose Luis,0.0,0,0,0.0,338,False,0.0,0,0,0,0,0,,54,0,0,0,61316.jpg,0.0,0,0,Mato Sanmartín,0.2,False,9.0,a,14,110,0.0,0,324,159,2684,1075,0.0,0.0,Joselu,0,0.0,0.0,0.0,0.0,Fwd
338,0,0,25,75.0,,0,20487,0,0,0,0,0.0,0,210,1,0.8,2.0,1,Vito,1.5,4,0,2.1,339,False,20.6,0,0,0,0,180,Arm injury - 75% chance of playing,45,0,0,0,20487.jpg,1.5,0,4,Mannone,1.2,False,1.0,d,15,56,0.0,3,3653,633,4625,3064,0.3,0.7,Mannone,0,0.0,0.4577777777777778,0.0,33.900000000000006,Keep
339,0,0,0,,,0,111234,0,0,0,0,0.0,0,18,1,-0.5,0.5,0,Jordan,0.0,0,0,0.0,340,False,0.0,0,0,0,0,0,,40,0,0,0,111234.jpg,0.0,0,0,Pickford,8.2,False,13.0,a,15,56,0.0,0,3527,1929,20627,10494,0.0,0.0,Pickford,0,0.0,0.0,0.0,0.0,Keep
340,0,0,18,,,0,37742,0,0,0,0,0.1,0,231,2,-0.5,-0.5,0,Younes,0.5,2,0,3.0,341,False,28.0,0,0,0,0,90,,45,0,0,0,37742.jpg,1.0,0,0,Kaboul,0.7,False,4.0,a,18,57,2.0,1,1581,198,3280,684,0.1,0.2,Kaboul,0,0.0022222222222222222,0.6222222222222222,0.044444444444444446,16.05,Def
341,0,0,10,75.0,,0,3736,0,0,0,0,1.0,0,193,2,0.4,1.5,1,John,1.0,3,0,1.0,342,False,9.0,0,0,0,0,126,Groin Injury - 75% chance of playing,45,0,0,0,3736.jpg,1.0,0,0,O'Shea,0.7,False,16.0,d,15,56,0.0,2,1254,297,4242,3086,0.2,0.4,O'Shea,0,0.022222222222222223,0.2,0.0,12.0,Def
342,0,0,0,0.0,0.0,0,11467,0,0,0,0,0.0,0,211,2,0.0,0.0,0,Billy,0.0,0,0,0.0,343,False,0.0,0,0,0,0,0,Hip injury - Expected back 20 Aug,45,0,0,0,11467.jpg,0.0,0,0,Jones,0.0,False,2.0,i,15,56,0.0,0,27,9,283,106,0.0,0.0,Jones,0,0.0,0.0,0.0,0.0,Def
343,0,2,41,,,0,74230,0,0,0,0,36.4,1,369,2,4.5,5.5,9,Patrick,5.0,4,1,14.5,344,False,63.8,0,0,0,0,180,,50,0,0,0,74230.jpg,5.0,0,0,van Aanholt,6.2,False,3.0,a,15,56,45.0,10,24069,19146,18479,8817,1.0,2.0,van Aanholt,0,0.728,1.276,0.9,736.0,Def
344,0,0,0,0.0,,0,60794,0,0,0,0,0.0,0,4,2,0.0,0.5,0,Adam,0.0,0,0,0.0,345,False,0.0,0,0,0,0,0,Season-long loan to Bristol City,40,0,0,0,60794.jpg,0.0,0,0,Matthews,0.0,False,12.0,u,15,56,0.0,0,38,16,480,194,0.0,0.0,Matthews,0,0.0,0.0,0.0,0.0,Def
345,0,0,18,0.0,0.0,0,45076,0,0,0,0,13.7,0,176,2,0.0,0.0,0,Lamine,0.5,2,0,6.5,346,False,21.2,0,0,0,0,90,Back injury - Expected back 27 Aug,45,0,0,0,45076.jpg,1.0,0,0,Koné,2.1,False,23.0,i,15,56,30.0,1,3466,296,18726,13081,0.1,0.2,Koné,0,0.3044444444444444,0.4711111111111111,0.6666666666666666,33.45,Def
346,0,0,0,0.0,0.0,0,57736,0,0,0,0,0.0,0,118,3,0.0,0.0,0,Jan,0.0,0,0,0.0,347,False,0.0,0,0,0,0,0,Knock - Unknown return date,45,0,0,0,57736.jpg,0.0,0,0,Kirchhoff,0.1,False,27.0,i,15,56,0.0,0,33,17,624,290,0.0,0.0,Kirchhoff,0,0.0,0.0,0.0,0.0,Mid
347,0,0,0,0.0,0.0,0,28448,0,0,0,0,0.0,0,246,3,0.0,0.0,0,Lee,0.0,0,0,0.0,348,False,0.0,0,0,0,0,0,Knock - Expected back 20 Aug,45,0,0,0,28448.jpg,0.0,0,0,Cattermole,0.1,False,6.0,i,15,56,0.0,0,47,24,1611,644,0.0,0.0,Cattermole,0,0.0,0.0,0.0,0.0,Mid
348,0,0,0,0.0,0.0,0,19057,-1,1,-1,1,0.0,0,58,3,0.0,0.0,0,Sebastian,0.0,0,0,0.0,349,False,0.0,0,0,0,0,0,Knock - Unknown return date,49,0,0,0,19057.jpg,0.0,0,0,Larsson,0.0,False,7.0,i,15,56,0.0,0,16,8,345,128,0.0,0.0,Larsson,0,0.0,0.0,0.0,0.0,Mid
349,1,1,33,,,0,49384,0,0,0,0,15.2,0,112,3,3.5,4.5,2,Jack,4.0,4,0,6.1,350,False,32.6,0,0,0,0,180,,45,0,0,0,49384.jpg,4.0,0,0,Rodwell,2.0,False,8.0,a,15,56,13.0,8,41679,14342,9369,6027,0.9,1.8,Rodwell,0,0.3377777777777778,0.7244444444444444,0.28888888888888886,251.2,Mid
350,0,0,7,,,0,39187,-1,1,-1,1,27.0,0,180,3,0.0,1.0,1,Jeremain,0.5,0,0,9.2,351,False,13.2,0,0,0,0,45,,59,0,0,0,39187.jpg,1.0,0,0,Lens,0.1,False,17.0,a,15,56,52.0,1,102,57,750,263,0.1,0.2,Lens,0,0.4576271186440678,0.22372881355932203,0.8813559322033898,47.1,Mid
351,0,0,2,,,0,60165,-1,1,-1,1,0.0,0,172,3,0.0,1.0,0,Wahbi,0.5,1,0,0.0,352,False,0.0,0,0,0,0,26,,64,0,0,0,60165.jpg,1.0,0,0,Khazri,0.3,False,10.0,a,15,56,1.0,1,377,104,3735,1871,0.1,0.2,Khazri,0,0.0,0.0,0.015625,1.5,Mid
352,1,0,15,,,0,115854,0,0,0,0,18.5,0,185,3,3.0,4.0,5,Duncan,3.5,3,0,4.9,353,False,14.0,0,0,0,0,143,,50,0,0,0,115854.jpg,3.5,0,0,Watmore,0.2,False,14.0,a,15,56,20.0,7,2275,1844,758,473,0.7,1.4,Watmore,0,0.37,0.28,0.4,190.75,Mid
353,0,0,8,75.0,75.0,0,77454,-1,1,-1,1,12.3,0,280,4,0.4,1.1,0,Fabio,1.0,2,0,1.5,354,False,0.8,0,0,0,0,90,Toe Injury - 75% chance of playing,54,0,0,0,77454.jpg,2.0,0,0,Borini,1.6,False,9.0,d,15,56,2.0,2,4744,410,25804,17023,0.2,0.4,Borini,0,0.2277777777777778,0.014814814814814815,0.037037037037037035,17.1,Fwd
354,0,2,28,100.0,100.0,0,7958,0,0,1,-1,5.9,0,595,4,4.5,5.5,2,Jermain,5.0,3,1,10.6,355,False,34.0,0,0,0,0,172,,71,0,0,0,7958.jpg,5.0,0,0,Defoe,8.1,False,18.0,a,15,56,68.0,10,115195,19417,41323,32985,0.7,1.4,Defoe,0,0.08309859154929577,0.4788732394366197,0.9577464788732394,549.5,Fwd
355,0,1,42,,,1,37096,0,0,0,0,0.0,0,366,1,3.5,5.0,1,Lukasz,4.5,2,0,3.7,356,False,37.4,0,0,0,0,180,,50,0,0,0,37096.jpg,4.5,0,5,Fabianski,3.4,False,1.0,a,16,80,0.0,9,29811,2814,10909,7955,0.9,1.8,Fabianski,0,0.0,0.748,0.0,177.29999999999998,Keep
356,0,0,0,,,0,61760,0,0,0,0,0.0,0,10,1,-1.0,0.5,0,Kristoffer,0.0,0,0,0.0,357,False,0.0,0,0,0,0,0,,40,0,0,0,61760.jpg,0.0,0,0,Nordfeldt,3.0,False,13.0,a,16,80,0.0,0,1945,869,6023,2958,0.0,0.0,Nordfeldt,0,0.0,0.0,0.0,0.0,Keep
357,0,0,49,,,1,49539,0,0,0,0,67.9,0,239,2,2.5,4.0,1,Kyle,3.5,2,0,17.2,358,False,61.2,0,0,0,0,180,,45,0,0,0,49539.jpg,3.5,0,0,Naughton,1.5,False,26.0,a,16,80,42.0,7,13849,2757,6067,3871,0.8,1.6,Naughton,0,1.508888888888889,1.36,0.9333333333333333,605.8500000000001,Def
358,0,0,5,100.0,75.0,0,19159,0,0,0,0,0.0,0,487,2,1.0,0.8,1,Ashley,0.5,0,0,0.2,359,False,2.2,0,0,0,0,10,,50,0,0,0,19159.jpg,1.0,0,0,Williams,7.5,False,5.0,a,6,11,0.0,1,11511,5249,40139,14165,0.1,0.2,Williams,0,0.0,0.044000000000000004,0.0,2.1,Def
359,0,0,0,100.0,25.0,0,47390,-1,1,-1,1,0.0,0,321,2,-1.0,0.1,0,Neil,0.0,0,0,0.0,360,False,0.0,0,0,0,0,0,,44,0,0,0,47390.jpg,0.0,0,0,Taylor,0.8,False,3.0,a,16,80,0.0,0,380,261,15849,5775,0.0,0.0,Taylor,0,0.0,0.0,0.0,0.0,Def
360,0,0,3,,,0,42996,0,0,0,0,0.0,0,194,2,-0.5,1.0,0,Angel,0.5,0,0,0.0,361,False,0.0,0,0,0,0,4,,45,0,0,0,42996.jpg,1.0,0,0,Rangel,0.4,False,22.0,a,16,80,0.0,1,327,111,2380,1202,0.1,0.2,Rangel,0,0.0,0.0,0.0,1.0,Def
361,0,0,47,,,1,80789,0,0,0,0,1.3,0,63,2,2.0,3.5,1,Jordi,3.0,2,0,11.4,362,False,62.6,0,0,0,0,180,,40,0,0,0,80789.jpg,3.0,0,0,Amat,13.3,False,2.0,a,16,80,50.0,6,124889,63955,20481,12887,0.8,1.5,Amat,1,0.0325,1.565,1.25,347.7,Def
362,0,0,35,75.0,75.0,1,57145,0,0,0,0,2.2,0,333,2,1.5,2.6,1,Federico,3.0,2,0,6.3,363,False,46.6,0,0,0,0,180,,45,0,0,0,57145.jpg,3.0,0,0,Fernández,2.6,False,33.0,a,16,80,14.0,6,5635,967,9218,5842,0.7,1.3,Fernández,1,0.04888888888888889,1.0355555555555556,0.3111111111111111,194.4,Def
363,0,0,0,,,0,55313,-1,1,-1,1,0.0,0,0,2,-1.0,0.5,0,Franck,0.0,0,0,0.0,364,False,0.0,0,0,0,0,0,,44,0,0,0,55313.jpg,0.0,0,0,Tabanou,0.1,False,14.0,a,16,80,0.0,0,31,8,426,180,0.0,0.0,Tabanou,0,0.0,0.0,0.0,0.0,Def
364,0,2,47,,,1,96306,0,0,1,-1,8.9,1,75,2,3.5,5.0,1,Stephen,4.5,2,0,5.9,365,False,38.8,0,0,0,0,180,,41,0,0,0,96306.jpg,4.5,0,0,Kingsley,10.9,False,35.0,a,16,80,12.0,9,204981,50747,23980,18087,1.1,2.2,Kingsley,0,0.21707317073170732,0.9463414634146341,0.2926829268292683,277.65,Def
365,0,0,0,,,0,97615,-1,1,-1,1,0.0,0,0,2,-1.0,0.5,0,Mike,0.0,0,0,0.0,366,False,0.0,0,0,0,0,0,,44,0,0,0,97615.jpg,0.0,0,0,van der Hoorn,0.2,False,5.0,a,16,80,0.0,0,144,87,2302,935,0.0,0.0,van der Hoorn,0,0.0,0.0,0.0,0.0,Def
366,0,0,44,,,1,40145,0,0,0,0,51.2,0,376,3,1.5,3.0,2,Jack,2.5,2,0,10.7,367,False,45.6,0,0,0,0,180,,50,0,0,0,40145.jpg,2.5,0,0,Cork,0.1,False,24.0,a,16,80,11.0,5,431,157,731,396,0.5,1.0,Cork,0,1.024,0.912,0.22,274.5,Mid
367,0,0,14,,,0,55422,-1,1,-1,1,51.7,0,586,3,0.5,2.0,2,Gylfi,1.5,2,0,12.1,368,False,23.2,0,0,0,0,121,,74,0,0,0,55422.jpg,1.5,0,0,Sigurdsson,6.7,False,23.0,a,16,80,46.0,3,11987,1925,65313,32772,0.2,0.4,Sigurdsson,0,0.6986486486486487,0.31351351351351353,0.6216216216216216,184.35000000000002,Mid
368,0,0,20,,,1,11829,0,0,0,0,119.7,0,269,3,1.0,2.5,1,Wayne,2.0,0,0,18.1,369,False,27.2,0,0,0,0,140,,50,0,0,0,11829.jpg,2.0,0,0,Routledge,0.6,False,15.0,a,16,80,34.0,4,4297,975,4227,2805,0.4,0.8,Routledge,0,2.394,0.544,0.68,365.8,Mid
369,0,0,10,100.0,75.0,0,15114,0,0,0,0,1.1,0,166,3,-0.5,0.8,0,Leon,0.5,0,0,0.5,370,False,3.6,0,0,0,0,59,,45,0,0,0,15114.jpg,1.0,0,0,Britton,0.1,False,7.0,a,16,80,0.0,1,177,49,762,421,0.1,0.2,Britton,0,0.024444444444444446,0.08,0.0,3.35,Mid
370,0,0,0,,,0,96305,0,0,0,0,0.0,0,4,3,-1.0,0.5,0,Jay,0.0,0,0,0.0,371,False,0.0,0,0,0,0,0,,45,0,0,0,96305.jpg,0.0,0,0,Fulton,0.0,False,56.0,a,16,80,0.0,0,70,39,228,89,0.0,0.0,Fulton,0,0.0,0.0,0.0,0.0,Mid
